date,tot_ret,price,
12/12/1962,22.98,62.63,0.004974326
12/13/1962,22.9,62.42,-0.003353026
12/14/1962,22.96,62.57,0.002403076
12/17/1962,22.89,62.37,-0.00319642
12/18/1962,22.79,62.07,-0.004810005
12/19/1962,22.98,62.58,0.00821653
12/20/1962,23.07,62.82,0.003835091
12/21/1962,23.01,62.64,-0.00286533
12/24/1962,23.01,62.63,-0.000159642
12/26/1962,23.16,63.02,0.006227048
12/27/1962,23.13,62.93,-0.001428118
12/28/1962,23.14,62.96,0.00047672
12/31/1962,23.2,63.1,0.002223634
1/2/1963,23.05,62.69,-0.006497623
1/3/1963,23.43,63.72,0.016430053
1/4/1963,23.59,64.13,0.006434401
1/7/1963,23.59,64.12,-0.000155933
1/8/1963,23.82,64.74,0.00966937
1/9/1963,23.76,64.59,-0.00231696
1/10/1963,23.81,64.71,0.001857873
1/11/1963,23.87,64.85,0.002163499
1/14/1963,24,65.2,0.00539707
1/15/1963,23.97,65.11,-0.001380368
1/16/1963,23.81,64.67,-0.006757795
1/17/1963,23.98,65.13,0.007113035
1/18/1963,24,65.18,0.000767695
1/21/1963,24.04,65.28,0.001534213
1/22/1963,24.11,65.44,0.00245098
1/23/1963,24.18,65.62,0.002750611
1/24/1963,24.23,65.75,0.001981103
1/25/1963,24.29,65.92,0.002585551
1/28/1963,24.41,66.24,0.004854369
1/29/1963,24.41,66.23,-0.000150966
1/30/1963,24.28,65.85,-0.005737581
1/31/1963,24.41,66.2,0.00531511
2/1/1963,24.45,66.31,0.001661631
2/4/1963,24.4,66.17,-0.002111295
2/5/1963,24.38,66.11,-0.000906755
2/6/1963,24.49,66.4,0.004386628
2/7/1963,24.41,66.17,-0.003463855
2/8/1963,24.42,66.17,0
2/11/1963,24.27,65.76,-0.006196161
2/12/1963,24.3,65.83,0.001064477
2/13/1963,24.42,66.15,0.004861006
2/14/1963,24.5,66.35,0.003023432
2/15/1963,24.52,66.41,0.000904295
2/18/1963,24.57,66.52,0.001656377
2/19/1963,24.45,66.2,-0.004810583
2/20/1963,24.32,65.83,-0.005589124
2/21/1963,24.35,65.92,0.001367158
2/25/1963,24.19,65.46,-0.006978155
2/26/1963,24.19,65.47,0.000152765
2/27/1963,24.03,65.01,-0.007026119
2/28/1963,23.76,64.29,-0.011075219
3/1/1963,23.7,64.1,-0.002955359
3/4/1963,23.93,64.72,0.009672387
3/5/1963,23.94,64.74,0.000309023
3/6/1963,23.98,64.85,0.001699104
3/7/1963,24.14,65.26,0.006322282
3/8/1963,24.17,65.33,0.001072633
3/11/1963,24.24,65.51,0.002755243
3/12/1963,24.3,65.67,0.002442375
3/13/1963,24.39,65.91,0.003654637
3/14/1963,24.06,65.6,-0.004703383
3/15/1963,24.41,65.93,0.005030488
3/18/1963,24.29,65.61,-0.004853633
3/19/1963,24.24,65.47,-0.002133821
3/20/1963,24.42,65.95,0.007331602
3/21/1963,24.39,65.85,-0.0015163
3/22/1963,24.52,66.19,0.00516325
3/25/1963,24.53,66.21,0.00030216
3/26/1963,24.6,66.4,0.002869657
3/27/1963,24.71,66.68,0.004216867
3/28/1963,24.68,66.58,-0.0014997
3/29/1963,24.67,66.57,-0.000150195
4/1/1963,24.78,66.85,0.004206099
4/2/1963,24.78,66.84,-0.000149589
4/3/1963,24.98,67.36,0.007779773
4/4/1963,25.16,67.85,0.007274347
4/5/1963,25.33,68.28,0.006337509
4/8/1963,25.42,68.52,0.003514938
4/9/1963,25.39,68.45,-0.0010216
4/10/1963,25.34,68.29,-0.002337473
4/11/1963,25.52,68.77,0.007028848
4/15/1963,25.64,69.09,0.004653192
4/16/1963,25.66,69.14,0.000723694
4/17/1963,25.59,68.92,-0.00318195
4/18/1963,25.58,68.89,-0.000435287
4/19/1963,25.71,69.23,0.004935404
4/22/1963,25.74,69.3,0.001011122
4/23/1963,25.83,69.53,0.003318903
4/24/1963,25.9,69.72,0.002732633
4/25/1963,25.92,69.76,0.000573723
4/26/1963,25.9,69.7,-0.000860092
4/29/1963,25.88,69.65,-0.00071736
4/30/1963,25.94,69.8,0.002153625
5/1/1963,26.01,69.97,0.00243553
5/2/1963,26.09,70.17,0.002858368
5/3/1963,26.04,70.03,-0.001995155
5/6/1963,25.86,69.53,-0.007139797
5/7/1963,25.83,69.44,-0.001294405
5/8/1963,26.04,70.01,0.008208525
5/9/1963,26.17,70.35,0.004856449
5/10/1963,26.24,70.52,0.002416489
5/13/1963,26.23,70.48,-0.000567215
5/14/1963,26.13,70.21,-0.003830874
5/15/1963,26.21,70.43,0.003133457
5/16/1963,26.15,70.25,-0.002555729
5/17/1963,26.17,70.29,0.000569395
5/20/1963,26.05,69.96,-0.004694836
5/21/1963,26.12,70.14,0.002572899
5/22/1963,26.12,70.14,0
5/23/1963,26.11,70.1,-0.000570288
5/24/1963,26.09,70.02,-0.001141227
5/27/1963,26.03,69.87,-0.002142245
5/28/1963,26.09,70.01,0.002003721
5/29/1963,26.21,70.33,0.004570776
5/31/1963,26.39,70.8,0.006682781
6/3/1963,26.35,70.69,-0.001553672
6/4/1963,26.36,70.7,0.000141463
6/5/1963,26.3,70.53,-0.002404526
6/6/1963,26.32,70.58,0.000708918
6/7/1963,26.26,70.41,-0.002408614
6/10/1963,26.09,69.94,-0.006675188
6/11/1963,26.13,70.03,0.001286817
6/12/1963,26.27,70.41,0.005426246
6/13/1963,26.21,70.23,-0.002556455
6/14/1963,26.22,70.25,0.000284779
6/17/1963,26.11,69.94,-0.004412811
6/18/1963,26.14,70.02,0.001143838
6/19/1963,26.17,70.09,0.000999714
6/20/1963,26.14,70.01,-0.00114139
6/21/1963,26.24,70.25,0.003428082
6/24/1963,26.22,70.2,-0.000711744
6/25/1963,26.17,70.04,-0.002279202
6/26/1963,25.93,69.41,-0.00899486
6/27/1963,25.81,69.07,-0.00489843
6/28/1963,25.93,69.37,0.00434342
7/1/1963,25.74,68.86,-0.007351881
7/2/1963,25.96,69.46,0.008713331
7/3/1963,26.15,69.94,0.006910452
7/5/1963,26.26,70.22,0.004003432
7/8/1963,26.08,69.74,-0.006835659
7/9/1963,26.19,70.04,0.004301692
7/10/1963,26.14,69.89,-0.002141633
7/11/1963,26.1,69.76,-0.001860066
7/12/1963,26.05,69.64,-0.001720183
7/15/1963,25.89,69.2,-0.006318208
7/16/1963,25.87,69.14,-0.000867052
7/17/1963,25.8,68.93,-0.003037316
7/18/1963,25.64,68.49,-0.006383287
7/19/1963,25.59,68.35,-0.002044094
7/22/1963,25.42,67.9,-0.00658376
7/23/1963,25.43,67.91,0.000147275
7/24/1963,25.57,68.28,0.005448388
7/25/1963,25.56,68.26,-0.000292912
7/26/1963,25.67,68.54,0.004101963
7/29/1963,25.72,68.67,0.001896703
7/30/1963,25.94,69.24,0.008300568
7/31/1963,25.9,69.13,-0.001588677
8/1/1963,25.88,69.07,-0.00086793
8/2/1963,25.97,69.3,0.003329955
8/5/1963,26.13,69.71,0.005916306
8/6/1963,26.3,70.17,0.006598766
8/7/1963,26.23,69.96,-0.002992732
8/8/1963,26.25,70.02,0.000857633
8/9/1963,26.43,70.48,0.006569552
8/12/1963,26.47,70.59,0.001560726
8/13/1963,26.55,70.79,0.002833263
8/14/1963,26.66,71.07,0.003955361
8/15/1963,26.78,71.38,0.004361897
8/16/1963,26.82,71.49,0.001541048
8/19/1963,26.81,71.44,-0.000699399
8/20/1963,26.79,71.38,-0.000839866
8/21/1963,26.76,71.29,-0.001260857
8/22/1963,26.85,71.54,0.003506803
8/23/1963,26.94,71.76,0.003075203
8/26/1963,27,71.91,0.002090301
8/27/1963,26.86,71.52,-0.005423446
8/28/1963,27.06,72.04,0.007270694
8/29/1963,27.1,72.16,0.001665741
8/30/1963,27.23,72.5,0.004711752
9/3/1963,27.3,72.66,0.002206897
9/4/1963,27.29,72.64,-0.000275255
9/5/1963,27.43,73,0.004955947
9/6/1963,27.3,72.84,-0.002191781
9/9/1963,27.28,72.58,-0.003569467
9/10/1963,27.44,72.99,0.005648939
9/11/1963,27.52,73.2,0.002877106
9/12/1963,27.5,73.15,-0.00068306
9/13/1963,27.51,73.17,0.000273411
9/16/1963,27.48,73.07,-0.00136668
9/17/1963,27.5,73.12,0.000684275
9/18/1963,27.39,72.8,-0.004376368
9/19/1963,27.55,73.22,0.005769231
9/20/1963,27.58,73.3,0.001092598
9/23/1963,27.46,72.96,-0.004638472
9/24/1963,27.59,73.3,0.004660088
9/25/1963,27.44,72.89,-0.005593452
9/26/1963,27.2,72.27,-0.008505968
9/27/1963,27.16,72.13,-0.00193718
9/30/1963,27,71.7,-0.005961458
10/1/1963,27.2,72.22,0.007252441
10/2/1963,27.23,72.3,0.001107726
10/3/1963,27.43,72.83,0.007330567
10/4/1963,27.45,72.85,0.000274612
10/7/1963,27.39,72.7,-0.002059025
10/8/1963,27.36,72.6,-0.001375516
10/9/1963,27.21,72.18,-0.005785124
10/10/1963,27.22,72.2,0.000277085
10/11/1963,27.25,72.27,0.000969529
10/14/1963,27.26,72.3,0.00041511
10/15/1963,27.31,72.4,0.001383126
10/16/1963,27.53,72.97,0.007872928
10/17/1963,27.64,73.26,0.003974236
10/18/1963,27.67,73.32,0.000819001
10/21/1963,27.69,73.38,0.000818331
10/22/1963,27.54,72.96,-0.00572363
10/23/1963,27.56,73,0.000548246
10/24/1963,27.67,73.28,0.003835616
10/25/1963,27.95,74.01,0.00996179
10/28/1963,28.13,74.48,0.006350493
10/29/1963,28.13,74.46,-0.000268528
10/30/1963,27.88,73.8,-0.00886382
10/31/1963,27.97,74.01,0.002845528
11/1/1963,27.9,73.83,-0.002432104
11/4/1963,27.76,73.45,-0.005146959
11/6/1963,27.52,72.81,-0.00871341
11/7/1963,27.62,73.06,0.003433594
11/8/1963,27.74,73.36,0.004106214
11/11/1963,27.81,73.52,0.002181025
11/12/1963,27.7,73.23,-0.003944505
11/13/1963,27.73,73.29,0.000819336
11/14/1963,27.6,72.95,-0.004639105
11/15/1963,27.38,72.35,-0.008224812
11/18/1963,27.19,71.83,-0.007187284
11/19/1963,27.22,71.9,0.000974523
11/20/1963,27.47,72.56,0.009179416
11/21/1963,27.12,71.62,-0.012954796
11/22/1963,26.36,69.61,-0.028064786
11/26/1963,27.42,72.38,0.039793133
11/27/1963,27.37,72.25,-0.001796076
11/29/1963,27.75,73.23,0.013564014
12/2/1963,27.92,73.66,0.00587191
12/3/1963,27.9,73.62,-0.000543036
12/4/1963,27.98,73.8,0.002444988
12/5/1963,28.16,74.28,0.006504065
12/6/1963,28.06,74,-0.003769521
12/9/1963,28.05,73.96,-0.000540541
12/10/1963,28.07,73.99,0.000405625
12/11/1963,28.04,73.9,-0.001216381
12/12/1963,28.04,73.91,0.000135318
12/13/1963,28.11,74.06,0.002029495
12/16/1963,28.2,74.3,0.003240616
12/17/1963,28.37,74.74,0.005921938
12/18/1963,28.34,74.63,-0.001471769
12/19/1963,28.25,74.4,-0.003081871
12/20/1963,28.21,74.28,-0.001612903
12/23/1963,28.04,73.81,-0.00632741
12/24/1963,28.1,73.97,0.002167728
12/26/1963,28.24,74.32,0.004731648
12/27/1963,28.29,74.44,0.001614639
12/30/1963,28.34,74.56,0.001612037
12/31/1963,28.52,75.02,0.006169528
1/2/1964,28.68,75.43,0.005465209
1/3/1964,28.71,75.5,0.000928013
1/6/1964,28.78,75.67,0.002251656
1/7/1964,28.79,75.69,0.000264306
1/8/1964,28.91,76,0.004095653
1/9/1964,29.02,76.28,0.003684211
1/10/1964,29.01,76.24,-0.000524384
1/13/1964,29,76.22,-0.000262329
1/14/1964,29.06,76.36,0.001836788
1/15/1964,29.17,76.64,0.003666841
1/16/1964,29.14,76.55,-0.001174322
1/17/1964,29.15,76.56,0.000130634
1/20/1964,29.09,76.41,-0.001959248
1/21/1964,29.18,76.62,0.002748331
1/22/1964,29.34,77.03,0.005351083
1/23/1964,29.36,77.09,0.000778917
1/24/1964,29.37,77.11,0.000259437
1/27/1964,29.37,77.08,-0.000389055
1/28/1964,29.38,77.1,0.000259471
1/29/1964,29.2,76.63,-0.006095979
1/30/1964,29.23,76.7,0.00091348
1/31/1964,29.36,77.04,0.004432855
2/3/1964,29.34,76.97,-0.000908619
2/4/1964,29.31,76.88,-0.001169287
2/5/1964,29.27,76.75,-0.001690947
2/6/1964,29.34,76.93,0.002345277
2/7/1964,29.44,77.18,0.003249708
2/10/1964,29.39,77.05,-0.001684374
2/11/1964,29.5,77.33,0.003634004
2/12/1964,29.6,77.57,0.003103582
2/13/1964,29.58,77.52,-0.000644579
2/14/1964,29.57,77.48,-0.000515996
2/17/1964,29.56,77.46,-0.000258131
2/18/1964,29.57,77.47,0.000129099
2/19/1964,29.61,77.55,0.001032658
2/20/1964,29.64,77.62,0.000902643
2/24/1964,29.66,77.68,0.000772997
2/25/1964,29.67,77.68,0
2/26/1964,29.74,77.87,0.002445932
2/27/1964,29.65,77.62,-0.003210479
2/28/1964,29.72,77.8,0.00231899
3/2/1964,29.79,77.97,0.00218509
3/3/1964,29.89,78.22,0.003206361
3/4/1964,29.84,78.07,-0.001917668
3/5/1964,29.84,78.06,-0.00012809
3/6/1964,29.94,78.31,0.003202665
3/9/1964,29.95,78.33,0.000255395
3/10/1964,30.05,78.59,0.00331929
3/11/1964,30.19,78.95,0.004580735
3/12/1964,30.25,79.08,0.001646612
3/13/1964,30.27,79.14,0.000758725
3/16/1964,30.28,79.14,0
3/17/1964,30.35,79.32,0.00227445
3/18/1964,30.38,79.38,0.00075643
3/19/1964,30.35,79.3,-0.001007811
3/20/1964,30.21,78.92,-0.004791929
3/23/1964,30.21,78.93,0.000126711
3/24/1964,30.16,78.79,-0.001773724
3/25/1964,30.24,78.97,0.002284554
3/26/1964,30.32,79.19,0.002785868
3/30/1964,30.31,79.14,-0.000631393
3/31/1964,30.25,78.98,-0.002021734
4/1/1964,30.35,79.24,0.003291973
4/2/1964,30.53,79.7,0.005805149
4/3/1964,30.63,79.94,0.003011292
4/6/1964,30.66,80.02,0.001000751
4/7/1964,30.56,79.74,-0.003499125
4/8/1964,30.57,79.75,0.000125408
4/9/1964,30.55,79.7,-0.000626959
4/10/1964,30.61,79.85,0.001882058
4/13/1964,30.59,79.77,-0.001001879
4/14/1964,30.67,79.99,0.002757929
4/15/1964,30.72,80.09,0.001250156
4/16/1964,30.76,80.2,0.001373455
4/17/1964,30.9,80.55,0.00436409
4/20/1964,30.88,80.5,-0.000620732
4/21/1964,30.9,80.54,0.000496894
4/22/1964,30.89,80.49,-0.00062081
4/23/1964,30.85,80.38,-0.001366629
4/24/1964,30.61,79.75,-0.007837771
4/27/1964,30.46,79.35,-0.005015674
4/28/1964,30.68,79.9,0.006931317
4/29/1964,30.6,79.7,-0.002503129
4/30/1964,30.51,79.46,-0.003011292
5/1/1964,30.79,80.17,0.008935313
5/4/1964,30.91,80.47,0.003742048
5/5/1964,31.07,80.88,0.005095066
5/6/1964,31.14,81.06,0.002225519
5/7/1964,31.18,81.15,0.001110289
5/8/1964,31.13,81,-0.001848429
5/11/1964,31.09,80.9,-0.001234568
5/12/1964,31.2,81.16,0.003213844
5/13/1964,31.13,80.97,-0.002341055
5/14/1964,31.09,80.86,-0.001358528
5/15/1964,31.18,81.1,0.002968093
5/18/1964,31.04,80.72,-0.004685573
5/19/1964,30.88,80.3,-0.005203171
5/20/1964,31.02,80.66,0.004483188
5/21/1964,31.04,80.7,0.000495909
5/22/1964,31.06,80.73,0.000371747
5/25/1964,31,80.56,-0.002105785
5/26/1964,30.94,80.39,-0.002110228
5/27/1964,30.89,80.26,-0.001617117
5/28/1964,30.93,80.37,0.001370546
6/1/1964,30.84,80.11,-0.003235038
6/2/1964,30.69,79.7,-0.005117963
6/3/1964,30.61,79.49,-0.002634881
6/4/1964,30.3,78.67,-0.010315763
6/5/1964,30.44,79.02,0.004448964
6/8/1964,30.29,78.64,-0.004808909
6/9/1964,30.49,79.14,0.006358087
6/10/1964,30.61,79.44,0.003790751
6/11/1964,30.72,79.73,0.003650554
6/12/1964,30.68,79.6,-0.001630503
6/15/1964,30.82,79.97,0.004648241
6/16/1964,30.99,80.4,0.005377016
6/17/1964,31.16,80.81,0.005099502
6/18/1964,31.15,80.79,-0.000247494
6/19/1964,31.19,80.89,0.001237777
6/22/1964,31.28,81.11,0.002719743
6/23/1964,31.15,80.77,-0.004191838
6/24/1964,31.27,81.06,0.003590442
6/25/1964,31.33,81.21,0.001850481
6/26/1964,31.43,81.46,0.003078439
6/29/1964,31.5,81.64,0.002209673
6/30/1964,31.53,81.69,0.000612445
7/1/1964,31.75,82.27,0.007100012
7/2/1964,31.89,82.6,0.004011183
7/6/1964,32.04,82.98,0.004600484
7/7/1964,32.09,83.12,0.001687154
7/8/1964,32.1,83.12,0
7/9/1964,32.14,83.22,0.00120308
7/10/1964,32.2,83.36,0.001682288
7/13/1964,32.18,83.31,-0.000599808
7/14/1964,32.09,83.06,-0.00300084
7/15/1964,32.2,83.34,0.003371057
7/16/1964,32.32,83.64,0.003599712
7/17/1964,32.47,84.01,0.004423721
7/20/1964,32.36,83.74,-0.003213903
7/21/1964,32.29,83.54,-0.002388345
7/22/1964,32.29,83.52,-0.000239406
7/23/1964,32.28,83.48,-0.000478927
7/24/1964,32.27,83.46,-0.000239578
7/27/1964,32.13,83.08,-0.004553079
7/28/1964,32.04,82.85,-0.002768416
7/29/1964,32.07,82.92,0.0008449
7/30/1964,32.14,83.09,0.002050169
7/31/1964,32.18,83.18,0.001083163
8/3/1964,32.11,83,-0.002163982
8/4/1964,31.72,81.96,-0.01253012
8/5/1964,31.77,82.09,0.00158614
8/6/1964,31.48,81.34,-0.009136314
8/7/1964,31.69,81.86,0.006392919
8/10/1964,31.66,81.78,-0.000977278
8/11/1964,31.66,81.76,-0.000244559
8/12/1964,31.82,82.17,0.005014677
8/13/1964,31.91,82.41,0.002920774
8/14/1964,31.89,82.35,-0.000728067
8/17/1964,31.9,82.36,0.000121433
8/18/1964,31.92,82.4,0.000485673
8/19/1964,31.89,82.32,-0.000970874
8/20/1964,31.75,81.94,-0.004616132
8/21/1964,31.8,82.07,0.001586527
8/24/1964,31.75,81.91,-0.001949555
8/25/1964,31.57,81.44,-0.005738005
8/26/1964,31.52,81.32,-0.001473477
8/27/1964,31.67,81.7,0.004672897
8/28/1964,31.79,81.99,0.003549572
8/31/1964,31.73,81.83,-0.001951457
9/1/1964,31.87,82.18,0.00427716
9/2/1964,31.92,82.31,0.001581893
9/3/1964,32.03,82.56,0.003037298
9/4/1964,32.11,82.76,0.002422481
9/8/1964,32.15,82.87,0.001329145
9/9/1964,32.23,83.05,0.002172077
9/10/1964,32.25,83.1,0.000602047
9/11/1964,32.39,83.45,0.004211793
9/14/1964,32.3,83.22,-0.002756141
9/15/1964,32.22,83,-0.002643595
9/16/1964,32.32,83.24,0.002891566
9/17/1964,32.53,83.79,0.0066074
9/18/1964,32.42,83.48,-0.003699726
9/21/1964,32.57,83.86,0.004551989
9/22/1964,32.58,83.89,0.000357739
9/23/1964,32.6,83.91,0.000238407
9/24/1964,32.63,84,0.001072578
9/25/1964,32.72,84.21,0.0025
9/28/1964,32.75,84.28,0.000831255
9/29/1964,32.74,84.24,-0.000474608
9/30/1964,32.72,84.18,-0.000712251
10/1/1964,32.68,84.08,-0.001187931
10/2/1964,32.8,84.36,0.003330162
10/5/1964,32.95,84.74,0.004504505
10/6/1964,32.97,84.79,0.00059004
10/7/1964,32.98,84.8,0.000117938
10/8/1964,33.08,85.04,0.002830189
10/9/1964,33.16,85.22,0.002116651
10/12/1964,33.17,85.24,0.000234687
10/13/1964,33.06,84.96,-0.003284843
10/14/1964,33,84.79,-0.002000942
10/15/1964,32.8,84.25,-0.006368676
10/16/1964,33.03,84.83,0.006884273
10/19/1964,33.07,84.93,0.001178828
10/20/1964,33.17,85.18,0.002943601
10/21/1964,33.15,85.1,-0.000939188
10/22/1964,33.09,84.94,-0.001880141
10/23/1964,33.17,85.14,0.002354603
10/26/1964,33.12,85,-0.00164435
10/27/1964,33.13,85,0
10/28/1964,33.01,84.69,-0.003647059
10/29/1964,33.03,84.73,0.000472311
10/30/1964,33.09,84.86,0.001534285
11/2/1964,33.21,85.18,0.003770917
11/4/1964,33.2,85.14,-0.000469594
11/5/1964,33.22,85.16,0.000234907
11/6/1964,33.25,85.23,0.000821982
11/9/1964,33.24,85.19,-0.000469318
11/10/1964,33.11,84.84,-0.004108463
11/11/1964,33.2,85.08,0.002828854
11/12/1964,33.25,85.19,0.001292901
11/13/1964,33.26,85.21,0.000234769
11/16/1964,33.44,85.65,0.005163713
11/17/1964,33.59,86.03,0.004436661
11/18/1964,33.67,86.22,0.002208532
11/19/1964,33.66,86.18,-0.000463929
11/20/1964,33.71,86.28,0.001160362
11/23/1964,33.6,86,-0.003245248
11/24/1964,33.5,85.73,-0.003139535
11/25/1964,33.39,85.44,-0.003382713
11/27/1964,33.29,85.16,-0.003277154
11/30/1964,33,84.42,-0.008689526
12/1/1964,32.67,83.55,-0.010305615
12/2/1964,32.77,83.79,0.002872531
12/3/1964,32.92,84.18,0.004654493
12/4/1964,32.99,84.35,0.002019482
12/7/1964,32.99,84.33,-0.000237107
12/8/1964,32.87,84,-0.003913198
12/9/1964,32.66,83.46,-0.006428571
12/10/1964,32.66,83.45,-0.000119818
12/11/1964,32.75,83.66,0.002516477
12/14/1964,32.67,83.45,-0.00251016
12/15/1964,32.58,83.22,-0.002756141
12/16/1964,32.72,83.55,0.003965393
12/17/1964,32.86,83.9,0.004189108
12/18/1964,33.02,84.29,0.004648391
12/21/1964,33.06,84.38,0.001067742
12/22/1964,33.04,84.33,-0.000592557
12/23/1964,32.98,84.15,-0.002134472
12/24/1964,32.98,84.15,0
12/28/1964,32.95,84.07,-0.000950683
12/29/1964,32.86,83.81,-0.003092661
12/30/1964,33.05,84.3,0.005846558
12/31/1964,33.23,84.75,0.005338078
1/4/1965,33.03,84.23,-0.006135693
1/5/1965,33.19,84.63,0.004748902
1/6/1965,33.3,84.89,0.003072197
1/7/1965,33.45,85.26,0.004358582
1/8/1965,33.5,85.37,0.001290171
1/11/1965,33.51,85.4,0.000351412
1/12/1965,33.6,85.61,0.002459016
1/13/1965,33.69,85.84,0.002686602
1/14/1965,33.7,85.84,0
1/15/1965,33.85,86.21,0.004310345
1/18/1965,33.96,86.49,0.003247883
1/19/1965,34.02,86.63,0.001618684
1/20/1965,34.01,86.6,-0.0003463
1/21/1965,33.98,86.52,-0.000923788
1/22/1965,34.07,86.74,0.002542765
1/25/1965,34.13,86.86,0.001383445
1/26/1965,34.16,86.94,0.000921022
1/27/1965,34.28,87.23,0.003335634
1/28/1965,34.38,87.48,0.002865986
1/29/1965,34.42,87.56,0.000914495
2/1/1965,34.43,87.58,0.000228415
2/2/1965,34.42,87.55,-0.000342544
2/3/1965,34.46,87.63,0.000913764
2/4/1965,34.44,87.57,-0.000684697
2/5/1965,34.33,87.29,-0.003197442
2/8/1965,34.2,86.95,-0.003895062
2/9/1965,34.32,87.24,0.00333525
2/10/1965,34.02,86.46,-0.008940853
2/11/1965,33.66,85.54,-0.010640759
2/12/1965,33.91,86.17,0.007364975
2/15/1965,33.87,86.07,-0.001160497
2/16/1965,33.72,85.67,-0.00464738
2/17/1965,33.76,85.77,0.00116727
2/18/1965,33.88,86.05,0.003264545
2/19/1965,33.95,86.21,0.001859384
2/23/1965,34.12,86.64,0.00498782
2/24/1965,34.33,87.17,0.006117267
2/25/1965,34.35,87.2,0.000344155
2/26/1965,34.44,87.43,0.002637615
3/1/1965,34.38,87.25,-0.00205879
3/2/1965,34.44,87.4,0.001719198
3/3/1965,34.39,87.26,-0.001601831
3/4/1965,34.28,86.98,-0.003208801
3/5/1965,34.21,86.8,-0.002069441
3/8/1965,34.23,86.83,0.000345622
3/9/1965,34.18,86.69,-0.001612346
3/10/1965,34.12,86.54,-0.001730303
3/11/1965,34.27,86.9,0.004159926
3/12/1965,34.4,87.21,0.003567319
3/15/1965,34.41,87.24,0.000343997
3/16/1965,34.37,87.13,-0.00126089
3/17/1965,34.33,87.02,-0.001262481
3/18/1965,34.25,86.81,-0.002413238
3/19/1965,34.27,86.84,0.000345582
3/22/1965,34.27,86.83,-0.000115154
3/23/1965,34.31,86.93,0.001151676
3/24/1965,34.38,87.09,0.001840561
3/25/1965,34.29,86.84,-0.002870594
3/26/1965,34.04,86.2,-0.007369876
3/29/1965,33.97,86.03,-0.001972158
3/30/1965,34.05,86.2,0.001976055
3/31/1965,34.03,86.16,-0.000464037
4/1/1965,34.1,86.32,0.00185701
4/2/1965,34.19,86.53,0.002432808
4/5/1965,34.19,86.53,0
4/6/1965,34.18,86.5,-0.000346701
4/7/1965,34.21,86.55,0.000578035
4/8/1965,34.41,87.04,0.005661467
4/9/1965,34.62,87.56,0.005974265
4/12/1965,34.77,87.94,0.004339881
4/13/1965,34.81,88.04,0.001137139
4/14/1965,34.9,88.24,0.002271695
4/15/1965,34.87,88.15,-0.001019946
4/19/1965,35.01,88.51,0.004083948
4/20/1965,35,88.46,-0.000564908
4/21/1965,34.94,88.3,-0.001808727
4/22/1965,35.13,88.78,0.005436014
4/23/1965,35.18,88.88,0.00112638
4/26/1965,35.18,88.89,0.000112511
4/27/1965,35.25,89.04,0.001687479
4/28/1965,35.24,89,-0.000449236
4/29/1965,35.21,88.93,-0.000786517
4/30/1965,35.29,89.11,0.002024064
5/3/1965,35.34,89.23,0.00134665
5/4/1965,35.46,89.51,0.003137958
5/5/1965,35.54,89.71,0.002234387
5/6/1965,35.63,89.92,0.002340876
5/7/1965,35.6,89.85,-0.00077847
5/10/1965,35.53,89.66,-0.002114636
5/11/1965,35.49,89.55,-0.001226857
5/12/1965,35.65,89.94,0.004355109
5/13/1965,35.79,90.27,0.003669113
5/14/1965,35.72,90.1,-0.001883239
5/17/1965,35.51,89.54,-0.006215316
5/18/1965,35.48,89.46,-0.000893455
5/19/1965,35.57,89.67,0.002347418
5/20/1965,35.38,89.18,-0.005464481
5/21/1965,35.21,88.75,-0.004821709
5/24/1965,34.95,88.09,-0.00743662
5/25/1965,35.16,88.6,0.005789533
5/26/1965,35.04,88.3,-0.003386005
5/27/1965,34.87,87.84,-0.005209513
5/28/1965,35.1,88.42,0.006602914
6/1/1965,34.83,87.72,-0.007916761
6/2/1965,34.58,87.09,-0.007181943
6/3/1965,34.51,86.9,-0.002181651
6/4/1965,34.6,87.11,0.002416571
6/7/1965,34.51,86.88,-0.00264034
6/8/1965,34.14,85.93,-0.010934622
6/9/1965,33.79,85.04,-0.010357268
6/10/1965,33.67,84.73,-0.003645343
6/11/1965,33.83,85.12,0.004602856
6/14/1965,33.39,84.01,-0.013040414
6/15/1965,33.59,84.49,0.005713606
6/16/1965,33.87,85.2,0.008403361
6/17/1965,34.09,85.74,0.006338028
6/18/1965,33.94,85.34,-0.004665267
6/21/1965,33.82,85.05,-0.003398172
6/22/1965,33.89,85.21,0.001881246
6/23/1965,33.68,84.67,-0.006337284
6/24/1965,33.24,83.56,-0.01310972
6/25/1965,33.05,83.06,-0.005983724
6/28/1965,32.47,81.6,-0.017577655
6/29/1965,32.8,82.41,0.009926471
6/30/1965,33.48,84.12,0.020749909
7/1/1965,33.63,84.48,0.004279601
7/2/1965,33.9,85.16,0.008049242
7/6/1965,33.84,84.99,-0.001996242
7/7/1965,33.72,84.67,-0.003765149
7/8/1965,34.01,85.39,0.008503602
7/9/1965,34.14,85.71,0.003747511
7/12/1965,34.14,85.69,-0.000233345
7/13/1965,34.1,85.59,-0.001166997
7/14/1965,34.22,85.87,0.00327141
7/15/1965,34.16,85.72,-0.001746827
7/16/1965,34.15,85.69,-0.000349977
7/19/1965,34.13,85.63,-0.000700198
7/20/1965,33.7,84.55,-0.012612402
7/21/1965,33.52,84.07,-0.005677114
